0.19246 119 0.00105942 0.91811 499.36 2527.8 499.56 2704.5 1.5171 7.1397
0.19867 120 0.00106033 0.89121 503.6 2528.8 503.81 2705.9 1.5279 7.1291
0.2 120.21 0.00106052 0.88568 504.49 2529.1 504.7 2706.2 1.5302 7.1269
0.20505 121 0.00106123 0.86525 507.84 2530 508.06 2707.4 1.5387 7.1186
0.21 121.759 0.00106193 0.84614 511.07 2530.8 511.29 2708.5 1.5469 7.1106
0.21159 122 0.00106215 0.84019 512.09 2531 512.31 2708.8 1.5494 7.1081
0.2183 123 0.00106307 0.81598 516.33 2532.2 516.56 2710.3 1.5602 7.0977
0.22 123.25 0.0010633 0.81007 517.4 2532.4 517.63 2710.6 1.5628 7.0951
0.22518 124 0.001064 0.79261 520.58 2533.2 520.82 2711.7 1.5709 7.0873
0.23 124.686 0.00106464 0.77704 523.5 2534 523.74 2712.7 1.5782 7.0803
0.23224 125 0.00106494 0.77003 524.82 2534.3 525.07 2713.1 1.5816 7.077
0.23947 126 0.00106588 0.74821 529.07 2535.3 529.33 2714.5 1.5922 7.0668
0.24 126.072 0.00106594 0.74668 529.38 2535.4 529.64 2714.6 1.593 7.0661
0.24689 127 0.00106683 0.72713 533.33 2536.4 533.59 2715.9 1.6029 7.0566
0.25 127.411 0.00106722 0.71866 535.07 2536.8 535.34 2716.5 1.6072 7.0524
0.2545 128 0.00106778 0.70675 537.58 2537.4 537.85 2717.3 1.6135 7.0465
0.26 128.708 0.00106846 0.69273 540.59 2538.2 540.87 2718.3 1.621 7.0394
0.26229 129 0.00106874 0.68705 541.84 2538.5 542.12 2718.7 1.6241 7.0364
0.27 129.965 0.00106968 0.66865 545.95 2539.5 546.24 2720 1.6343 7.0268
0.27028 130 0.00106971 0.668 546.09 2539.6 546.38 2720.1 1.6346 7.0264
0.27846 131 0.00107068 0.64959 550.35 2540.6 550.65 2721.5 1.6452 7.0165
0.28 131.185 0.00107086 0.64624 551.14 2540.8 551.44 2721.7 1.6471 7.0146
0.28685 132 0.00107166 0.63177 554.61 2541.6 554.92 2722.8 1.6557 7.0066
0.29 132.37 0.00107203 0.62533 556.19 2542 556.5 2723.3 1.6596 7.0029
0.29543 133 0.00107265 0.61454 558.87 2542.6 559.19 2724.2 1.6662 6.9967
0.3 133.522 0.00107317 0.60576 561.11 2543.2 561.43 2724.9 1.6717 6.9916
0.30423 134 0.00107365 0.59786 563.14 2543.6 563.47 2725.5 1.6767 6.9869
0.31 134.644 0.00107429 0.58741 565.89 2544.3 566.22 2726.4 1.6835 6.9807
0.31323 135 0.00107465 0.58173 567.4 2544.7 567.74 2726.9 1.6872 6.9772
0.32 135.737 0.00107539 0.57017 570.56 2545.3 570.9 2727.8 1.6949 6.9701
0.32245 136 0.00107566 0.56611 571.67 2545.7 572.02 2728.2 1.6976 6.9675
0.33 136.802 0.00107647 0.55395 575.1 2546.5 575.46 2729.3 1.706 6.9598
0.33188 137 0.00107667 0.55099 575.94 2546.6 576.3 2729.5 1.7081 6.9579
0.34 137.842 0.00107753 0.53864 579.54 2547.5 579.91 2730.6 1.7168 6.9498
0.34154 138 0.00107769 0.53636 580.22 2547.6 580.59 2730.8 1.7185 6.9483
0.35 138.857 0.00107857 0.52418 583.88 2548.5 584.26 2732 1.7274 6.9401
0.35143 139 0.00107872 0.52218 584.49 2548.6 584.87 2732.1 1.7289 6.9388
0.36 139.849 0.0010796 0.5105 588.13 2549.4 588.52 2733.2 1.7377 6.9307
0.36154 140 0.00107976 0.50845 588.77 2549.6 589.16 2733.4 1.7392 6.9293
0.37 140.819 0.00108061 0.49753 592.28 2550.4 592.68 2734.5 1.7477 6.9216
