0.35 2000 2.9979 6327.635 7376.9 10.974
0.4 0 0.00100001 -0.030004 0.37 -0.00013
0.4 5 0.00099989 21.020044 21.42 0.07625
0.4 10 0.00100015 42.00994 42.41 0.15105
0.4 15 0.00100076 62.959696 63.36 0.2244
0.4 20 0.00100166 83.889336 84.29 0.2964
0.4 25 0.00100283 104.798868 105.2 0.36712
0.4 30 0.00100424 125.688304 126.09 0.43663
0.4 35 0.00100587 146.587652 146.99 0.50499
0.4 40 0.00100771 167.476916 167.88 0.57225
0.4 45 0.00100975 188.3761 188.78 0.63845
0.4 50 0.00101198 209.275208 209.68 0.70363
0.4 55 0.00101438 230.174248 230.58 0.76783
0.4 60 0.00101696 251.093216 251.5 0.83109
0.4 65 0.0010197 272.02212 272.43 0.89344
0.4 70 0.0010226 292.96096 293.37 0.95491
0.4 75 0.00102567 313.909732 314.32 1.0155
0.4 80 0.00102889 334.878444 335.29 1.0753
0.4 85 0.00103226 355.867096 356.28 1.1344
0.4 90 0.00103579 376.875684 377.29 1.1926
0.4 95 0.00103947 397.914212 398.33 1.2502
0.4 100 0.00104331 418.972676 419.39 1.307
0.4 105 0.0010473 440.06108 440.48 1.3631
0.4 110 0.00105144 461.179424 461.6 1.4186
0.4 115 0.00105575 482.3377 482.76 1.4735
0.4 120 0.00106021 503.525916 503.95 1.5277
0.4 125 0.00106484 524.764064 525.19 1.5814
0.4 130 0.00106963 546.042148 546.47 1.6345
0.4 135 0.00107459 567.370164 567.8 1.6871
0.4 140 0.00107973 588.758108 589.19 1.7392
0.4 143.608 0.00108355 604.21658 604.65 1.7765
0.4 143.608 0.46238 2553.148 2738.1 6.8955
0.4 145 0.46425 2555.6 2741.3 6.9033
0.4 150 0.47088 2564.448 2752.8 6.9306
0.4 155 0.47744 2573.124 2764.1 6.9571
0.4 160 0.48393 2581.628 2775.2 6.9829
0.4 165 0.49037 2590.052 2786.2 7.0081
0.4 170 0.49676 2598.396 2797.1 7.0329
0.4 175 0.5031 2606.66 2807.9 7.0571
0.4 180 0.50941 2614.836 2818.6 7.0809
0.4 185 0.51569 2623.024 2829.3 7.1043
0.4 190 0.52193 2631.128 2839.9 7.1273
0.4 195 0.52814 2639.144 2850.4 7.15
0.4 200 0.53433 2647.168 2860.9 7.1723
0.4 210 0.54665 2663.14 2881.8 7.216
0.4 220 0.55888 2679.048 2902.6 7.2586
0.4 230 0.57104 2694.884 2923.3 7.3001
0.4 240 0.58314 2710.644 2943.9 7.3407
0.4 250 0.5952 2726.42 2964.5 7.3804
0.4 260 0.6072 2742.12 2985 7.4193
0.4 270 0.61917 2757.832 3005.5 7.4574
0.4 280 0.63111 2773.556 3026 7.4948
0.4 290 0.64301 2789.396 3046.6 7.5316
0.4 300 0.65489 2805.144 3067.1 7.5677
0.4 310 0.66674 2820.904 3087.6 7.6032
0.4 320 0.67858 2836.768 3108.2 7.6382
0.4 330 0.69039 2852.644 3128.8 7.6726
0.4 340 0.70218 2868.528 3149.4 7.7065
0.4 350 0.71396 2884.416 3170 7.7399
0.4 360 0.72572 2900.412 3190.7 7.7728
0.4 370 0.73747 2916.512 3211.5 7.8053
0.4 380 0.74921 2932.516 3232.2 7.8374
0.4 390 0.76093 2948.628 3253 7.869
0.4 400 0.77264 2964.844 3273.9 7.9002
0.4 410 0.78435 2981.06 3294.8 7.9311
0.4 420 0.79605 2997.38 3315.8 7.9615
0.4 430 0.80773 3013.708 3336.8 7.9917
0.4 440 0.81941 3030.136 3357.9 8.0214
0.4 450 0.83109 3046.564 3379 8.0508
0.4 460 0.84275 3063.1 3400.2 8.0799
0.4 470 0.85441 3079.636 3421.4 8.1087
0.4 480 0.86607 3096.372 3442.8 8.1372
0.4 490 0.87771 3113.016 3464.1 8.1654
0.4 500 0.88936 3129.756 3485.5 8.1933
0.4 520 0.91263 3163.548 3528.6 8.2482
0.4 540 0.93589 3197.544 3571.9 8.3021
0.4 560 0.95913 3231.748 3615.4 8.355
0.4 580 0.98236 3266.256 3659.2 8.4069
0.4 600 1.0056 3300.96 3703.2 8.458
0.4 620 1.0288 3336.08 3747.6 8.5082
0.4 640 1.052 3371.4 3792.2 8.5576
0.4 660 1.0752 3406.92 3837 8.6062
0.4 680 1.0983 3442.88 3882.2 8.654
0.4 700 1.1215 3479 3927.6 8.7012
0.4 720 1.1447 3515.42 3973.3 8.7477
0.4 740 1.1678 3552.18 4019.3 8.7935
0.4 760 1.191 3589.1 4065.5 8.8387
0.4 780 1.2142 3626.32 4112 8.8833
0.4 800 1.2373 3663.88 4158.8 8.9273
0.4 820 1.2604 3701.74 4205.9 8.9708
0.4 840 1.2836 3739.86 4253.3 9.0137
0.4 860 1.3067 3778.22 4300.9 9.0561
0.4 880 1.3298 3816.88 4348.8 9.098
0.4 900 1.353 3855.7 4396.9 9.1394
0.4 920 1.3761 3894.86 4445.3 9.1803
0.4 940 1.3992 3934.32 4494 9.2208
0.4 960 1.4223 3974.08 4543 9.2608
0.4 980 1.4455 4014 4592.2 9.3004
0.4 1000 1.4686 4054.26 4641.7 9.3396
0.4 1100 1.5841 4259.16 4892.8 9.5295
0.4 1200 1.6997 4470.12 5150 9.7102
0.4 1300 1.8152 4686.72 5412.8 9.8828
0.4 1400 1.9306 4908.56 5680.8 10.048
0.4 1500 2.0461 5135.16 5953.6 10.206
0.4 1600 2.1615 5366.2 6230.8 10.358
0.4 1800 2.3924 5840.04 6797 10.645
0.4 2000 2.6232 6327.62 7376.9 10.912
0.45 0 0.00099998 -0.029991 0.42 -0.00012
0.45 5 0.00099986 21.020063 21.47 0.07625
0.45 10 0.00100013 42.0099415 42.46 0.15105
0.45 15 0.00100074 62.959667 63.41 0.2244
0.45 20 0.00100164 83.889262 84.34 0.29639
0.45 25 0.0010028 104.78874 105.24 0.36711
0.45 30 0.00100421 125.6881055 126.14 0.43662
0.45 35 0.00100585 146.5773675 147.03 0.50498
0.45 40 0.00100769 167.4765395 167.93 0.57223
0.45 45 0.00100973 188.3656215 188.82 0.63843
0.45 50 0.00101195 209.2646225 209.72 0.70361
0.45 55 0.00101436 230.173538 230.63 0.76781
0.45 60 0.00101693 251.0823815 251.54 0.83106
0.45 65 0.00101968 272.011144 272.47 0.89341
0.45 70 0.00102258 292.949839 293.41 0.95488
0.45 75 0.00102564 313.898462 314.36 1.0155
0.45 80 0.00102886 334.867013 335.33 1.0753
0.45 85 0.00103224 355.855492 356.32 1.1343
0.45 90 0.00103577 376.8639035 377.33 1.1926
0.45 95 0.00103945 397.9022475 398.37 1.2501
0.45 100 0.00104328 418.960524 419.43 1.3069
0.45 105 0.00104727 440.0487285 440.52 1.3631
0.45 110 0.00105142 461.166861 461.64 1.4186
0.45 115 0.00105572 482.314926 482.79 1.4734
0.45 120 0.00106018 503.512919 503.99 1.5277
0.45 125 0.00106481 524.7408355 525.22 1.5814
0.45 130 0.0010696 546.02868 546.51 1.6345
0.45 135 0.00107456 567.356448 567.84 1.6871
0.45 140 0.0010797 588.734135 589.22 1.7391
0.45 145 0.00108502 610.171741 610.66 1.7907
0.45 147.903 0.00108819 622.6503145 623.14 1.8205
0.45 147.903 0.4139 2557.145 2743.4 6.856
0.45 150 0.41642 2560.911 2748.3 6.8678
0.45 155 0.42237 2569.8335 2759.9 6.895
0.45 160 0.42825 2578.5875 2771.3 6.9215
0.45 165 0.43406 2587.273 2782.6 6.9473
0.45 170 0.43983 2595.7765 2793.7 6.9725
0.45 175 0.44555 2604.2025 2804.7 6.9971
0.45 180 0.45123 2612.4465 2815.5 7.0213
0.45 185 0.45687 2620.8085 2826.4 7.045
0.45 190 0.46248 2628.984 2837.1 7.0683
0.45 195 0.46806 2637.173 2847.8 7.0913
0.45 200 0.47362 2645.271 2858.4 7.1138
0.45 210 0.48466 2661.403 2879.5 7.158
0.45 220 0.49561 2677.4755 2900.5 7.2009
0.45 230 0.5065 2693.375 2921.3 7.2428
0.45 240 0.51733 2709.3015 2942.1 7.2836
0.45 250 0.52811 2725.1505 2962.8 7.3235
0.45 260 0.53884 2740.922 2983.4 7.3626
0.45 270 0.54953 2756.7115 3004 7.401
0.45 280 0.56018 2772.519 3024.6 7.4385
0.45 290 0.57081 2788.3355 3045.2 7.4754
0.45 300 0.5814 2804.17 3065.8 7.5117
0.45 310 0.59198 2820.009 3086.4 7.5473
0.45 320 0.60253 2835.8615 3107 7.5824
0.45 330 0.61306 2851.823 3127.7 7.6169
0.45 340 0.62357 2867.7935 3148.4 7.6509
0.45 350 0.63407 2883.7685 3169.1 7.6844
0.45 360 0.64455 2899.7525 3189.8 7.7174
0.45 370 0.65501 2915.8455 3210.6 7.7499
0.45 380 0.66547 2931.9385 3231.4 7.782
0.45 390 0.67591 2948.0405 3252.2 7.8137
0.45 400 0.68634 2964.247 3273.1 7.845
0.45 410 0.69677 2980.5535 3294.1 7.8759
0.45 420 0.70718 2996.869 3315.1 7.9064
0.45 430 0.71759 3013.1845 3336.1 7.9366
0.45 440 0.72799 3029.6045 3357.2 7.9664
0.45 450 0.73838 3046.129 3378.4 7.9958
0.45 460 0.74876 3062.658 3399.6 8.025
0.45 470 0.75914 3079.287 3420.9 8.0538
0.45 480 0.76951 3095.9205 3442.2 8.0823
0.45 490 0.77988 3112.654 3463.6 8.1105
0.45 500 0.79024 3129.392 3485 8.1384
0.45 520 0.81095 3163.1725 3528.1 8.1934
0.45 540 0.83164 3197.162 3571.4 8.2473
0.45 560 0.85232 3231.356 3614.9 8.3002
0.45 580 0.87298 3265.959 3658.8 8.3522
0.45 600 0.89364 3300.762 3702.9 8.4033
0.45 620 0.91428 3335.774 3747.2 8.4535
0.45 640 0.93491 3371.0905 3791.8 8.5029
0.45 660 0.95554 3406.707 3836.7 8.5515
0.45 680 0.97615 3442.6325 3881.9 8.5994
0.45 700 0.99676 3478.758 3927.3 8.6466
0.45 720 1.0174 3515.17 3973 8.6931
0.45 740 1.038 3551.9 4019 8.7389
0.45 760 1.0586 3588.93 4065.3 8.7842
0.45 780 1.0791 3626.205 4111.8 8.8288
0.45 800 1.0997 3663.735 4158.6 8.8728
0.45 820 1.1203 3701.565 4205.7 8.9163
0.45 840 1.1409 3739.595 4253 8.9592
0.45 860 1.1614 3778.07 4300.7 9.0016
0.45 880 1.182 3816.7 4348.6 9.0435
0.45 900 1.2026 3855.53 4396.7 9.0849
0.45 920 1.2231 3894.805 4445.2 9.1258
0.45 940 1.2437 3934.235 4493.9 9.1663
0.45 960 1.2643 3973.865 4542.8 9.2064
0.45 980 1.2848 4013.94 4592.1 9.246
0.45 1000 1.3054 4054.07 4641.5 9.2851
0.45 1100 1.4081 4259.055 4892.7 9.475
0.45 1200 1.5108 4470.04 5149.9 9.6558
0.45 1300 1.6135 4686.625 5412.7 9.8284
0.45 1400 1.7161 4908.455 5680.7 9.9935
0.45 1500 1.8188 5135.04 5953.5 10.152
0.45 1600 1.9214 5366.07 6230.7 10.304
0.45 1800 2.1266 5840.03 6797 10.591
0.45 2000 2.3318 6327.59 7376.9 10.858
0.5 0 0.00099995 -0.029975 0.47 -0.00012
0.5 5 0.00099984 21.02008 21.52 0.07625
0.5 10 0.00100011 42.009945 42.51 0.15104
0.5 15 0.00100071 62.959645 63.46 0.22439
0.5 20 0.00100161 83.879195 84.38 0.29638
0.5 25 0.00100278 104.78861 105.29 0.3671
0.5 30 0.00100419 125.687905 126.19 0.4366
0.5 35 0.00100582 146.57709 147.08 0.50496
0.5 40 0.00100767 167.466165 167.97 0.57221
0.5 45 0.00100971 188.355145 188.86 0.6384
0.5 50 0.00101193 209.254035 209.76 0.70358
0.5 55 0.00101434 230.16283 230.67 0.76778
0.5 60 0.00101691 251.071545 251.58 0.83104
0.5 65 0.00101965 272.000175 272.51 0.89338
0.5 70 0.00102256 292.93872 293.45 0.95485
0.5 75 0.00102562 313.88719 314.4 1.0155
0.5 80 0.00102884 334.85558 335.37 1.0753
0.5 85 0.00103221 355.843895 356.36 1.1343
0.5 90 0.00103574 376.85213 377.37 1.1926
0.5 95 0.00103942 397.89029 398.41 1.2501
0.5 100 0.00104326 418.94837 419.47 1.3069
0.5 105 0.00104725 440.026375 440.55 1.363
0.5 110 0.00105139 461.144305 461.67 1.4185
0.5 115 0.00105569 482.302155 482.83 1.4734
0.5 120 0.00106016 503.48992 504.02 1.5276
0.5 125 0.00106478 524.72761 525.26 1.5813
0.5 130 0.00106957 546.005215 546.54 1.6344
0.5 135 0.00107453 567.332735 567.87 1.687
0.5 140 0.00107967 588.710165 589.25 1.7391
0.5 145 0.00108499 610.147505 610.69 1.7907
0.5 150 0.00109049 631.644755 632.19 1.8418
0.5 151.831 0.00109255 639.543725 640.09 1.8604
0.5 151.831 0.37481 2560.695 2748.1 6.8207
0.5 155 0.37827 2566.565 2755.7 6.8384
0.5 160 0.38366 2575.57 2767.4 6.8656
0.5 165 0.38899 2584.405 2778.9 6.8919
0.5 170 0.39426 2593.07 2790.2 6.9176
0.5 175 0.39948 2601.66 2801.4 6.9427
0.5 180 0.40466 2610.07 2812.4 6.9673
0.5 185 0.4098 2618.5 2823.4 6.9913
0.5 190 0.41491 2626.845 2834.3 7.015
0.5 195 0.41998 2635.11 2845.1 7.0382
0.5 200 0.42503 2643.285 2855.8 7.061
0.5 210 0.43506 2659.67 2877.2 7.1056
0.5 220 0.445 2675.8 2898.3 7.1489
0.5 230 0.45487 2691.865 2919.3 7.1911
0.5 240 0.46467 2707.865 2940.2 7.2322
0.5 250 0.47443 2723.785 2961 7.2724
0.5 260 0.48414 2739.73 2981.8 7.3117
0.5 270 0.4938 2755.6 3002.5 7.3502
0.5 280 0.50344 2771.48 3023.2 7.388
0.5 290 0.51304 2787.38 3043.9 7.425
0.5 300 0.52261 2803.295 3064.6 7.4614
0.5 310 0.53216 2819.12 3085.2 7.4972
0.5 320 0.54169 2835.055 3105.9 7.5323
0.5 330 0.55119 2851.005 3126.6 7.5669
0.5 340 0.56068 2866.96 3147.3 7.601
0.5 350 0.57015 2883.025 3168.1 7.6346
0.5 360 0.57961 2899.095 3188.9 7.6677
0.5 370 0.58905 2915.175 3209.7 7.7003
0.5 380 0.59848 2931.26 3230.5 7.7325
0.5 390 0.6079 2947.45 3251.4 7.7642
0.5 400 0.6173 2963.65 3272.3 7.7955
0.5 410 0.6267 2979.95 3293.3 7.8265
0.5 420 0.63609 2996.355 3314.4 7.857
0.5 430 0.64547 3012.665 3335.4 7.8872
0.5 440 0.65484 3029.18 3356.6 7.917
0.5 450 0.66421 3045.595 3377.7 7.9465
0.5 460 0.67357 3062.215 3399 7.9757
0.5 470 0.68292 3078.84 3420.3 8.0045
0.5 480 0.69227 3095.465 3441.6 8.0331
0.5 490 0.70161 3112.195 3463 8.0613
0.5 500 0.71094 3129.03 3484.5 8.0892
0.5 520 0.7296 3162.8 3527.6 8.1443
0.5 540 0.74824 3196.78 3570.9 8.1983
0.5 560 0.76687 3231.065 3614.5 8.2512
0.5 580 0.78548 3265.66 3658.4 8.3032
0.5 600 0.80409 3300.455 3702.5 8.3543
0.5 620 0.82268 3335.46 3746.8 8.4046
0.5 640 0.84126 3370.87 3791.5 8.454
0.5 660 0.85983 3406.485 3836.4 8.5027
0.5 680 0.8784 3442.4 3881.6 8.5506
0.5 700 0.89696 3478.52 3927 8.5977
0.5 720 0.91551 3514.945 3972.7 8.6443
0.5 740 0.93405 3551.675 4018.7 8.6901
0.5 760 0.95259 3588.705 4065 8.7353
0.5 780 0.97113 3626.035 4111.6 8.78
0.5 800 0.98966 3663.57 4158.4 8.824
0.5 820 1.0082 3701.4 4205.5 8.8675
0.5 840 1.0267 3739.45 4252.8 8.9104
0.5 860 1.0452 3777.9 4300.5 8.9528
0.5 880 1.0637 3816.55 4348.4 8.9947
0.5 900 1.0823 3855.45 4396.6 9.0362
0.5 920 1.1008 3894.6 4445 9.0771
0.5 940 1.1193 3934.05 4493.7 9.1176
0.5 960 1.1378 3973.8 4542.7 9.1576
0.5 980 1.1563 4013.75 4591.9 9.1972
0.5 1000 1.1748 4054 4641.4 9.2364
0.5 1100 1.2673 4258.95 4892.6 9.4263
0.5 1200 1.3597 4469.95 5149.8 9.6071
0.5 1300 1.4521 4686.55 5412.6 9.7797
0.5 1400 1.5445 4908.35 5680.6 9.9448
0.5 1500 1.6369 5135.05 5953.5 10.103
0.5 1600 1.7293 5366.05 6230.7 10.255
0.5 1800 1.914 5840 6797 10.542
0.5 2000 2.0987 6327.55 7376.9 10.809
0.55 0 0.00099993 -0.0299615 0.52 -0.00012
0.55 5 0.00099981 21.0201045 21.57 0.07624
0.55 10 0.00100008 42.009956 42.56 0.15104
0.55 15 0.00100069 62.9596205 63.51 0.22438
0.55 20 0.00100159 83.8791255 84.43 0.29637
0.55 25 0.00100276 104.788482 105.34 0.36708
0.55 30 0.00100417 125.6777065 126.23 0.43659
0.55 35 0.0010058 146.56681 147.12 0.50494
0.55 40 0.00100764 167.455798 168.01 0.57219
0.55 45 0.00100968 188.354676 188.91 0.63838
0.55 50 0.00101191 209.2534495 209.81 0.70356
0.55 55 0.00101431 230.1521295 230.71 0.76776
0.55 60 0.00101689 251.0707105 251.63 0.83101
0.55 65 0.00101963 271.9892035 272.55 0.89336
0.55 70 0.00102253 292.9276085 293.49 0.95482
0.55 75 0.0010256 313.87592 314.44 1.0154
0.55 80 0.00102882 334.844149 335.41 1.0752
0.55 85 0.00103219 355.8322955 356.4 1.1343
0.55 90 0.00103572 376.840354 377.41 1.1925
0.55 95 0.0010394 397.86833 398.44 1.25
0.55 100 0.00104323 418.9262235 419.5 1.3069
0.55 105 0.00104722 440.014029 440.59 1.363
0.55 110 0.00105136 461.131752 461.71 1.4185
0.55 115 0.00105567 482.2893815 482.87 1.4733
0.55 120 0.00106013 503.4769285 504.06 1.5276
0.55 125 0.00106475 524.7043875 525.29 1.5813
0.55 130 0.00106954 545.981753 546.57 1.6344
0.55 135 0.0010745 567.309025 567.9 1.687
0.55 140 0.00107964 588.686198 589.28 1.739
0.55 145 0.00108495 610.1232775 610.72 1.7906
0.55 150 0.00109045 631.6202525 632.22 1.8417
0.55 155 0.00109615 653.1871175 653.79 1.8924
0.55 155.456 0.00109668 655.156826 655.76 1.897
0.55 155.456 0.3426 2563.87 2752.3 6.7886
0.55 160 0.34715 2572.3675 2763.3 6.814
0.55 165 0.35208 2581.456 2775.1 6.841
0.55 170 0.35695 2590.2775 2786.6 6.8673
0.55 175 0.36177 2599.0265 2798 6.8928
0.55 180 0.36654 2607.703 2809.3 6.9178
0.55 185 0.37127 2616.2015 2820.4 6.9422
0.55 190 0.37597 2624.6165 2831.4 6.9662
0.55 195 0.38063 2633.0535 2842.4 6.9897
0.55 200 0.38527 2641.3015 2853.2 7.0128
0.55 210 0.39447 2657.8415 2874.8 7.0579
0.55 220 0.40358 2674.131 2896.1 7.1016
0.55 230 0.41261 2690.3645 2917.3 7.1441
0.55 240 0.42159 2706.4255 2938.3 7.1855
0.55 250 0.43051 2722.5195 2959.3 7.2259
0.55 260 0.43938 2738.541 2980.2 7.2655
0.55 270 0.44821 2754.4845 3001 7.3041
0.55 280 0.45701 2770.4445 3021.8 7.3421
0.55 290 0.46577 2786.3265 3042.5 7.3793
0.55 300 0.47451 2802.3195 3063.3 7.4158
0.55 310 0.48322 2818.229 3084 7.4517
0.55 320 0.49191 2834.2495 3104.8 7.4869
0.55 330 0.50057 2850.1865 3125.5 7.5216
0.55 340 0.50922 2866.229 3146.3 7.5558
0.55 350 0.51786 2882.277 3167.1 7.5894
0.55 360 0.52647 2898.3415 3187.9 7.6226
0.55 370 0.53508 2914.506 3208.8 7.6553
0.55 380 0.54367 2930.6815 3229.7 7.6875
0.55 390 0.55225 2946.8625 3250.6 7.7193
0.55 400 0.56082 2963.149 3271.6 7.7507
0.55 410 0.56937 2979.4465 3292.6 7.7817
0.55 420 0.57792 2995.744 3313.6 7.8123
0.55 430 0.58647 3012.1415 3334.7 7.8425
0.55 440 0.595 3028.65 3355.9 7.8724
0.55 450 0.60353 3045.1585 3377.1 7.9019
0.55 460 0.61205 3061.7725 3398.4 7.9311
0.55 470 0.62056 3078.392 3419.7 7.96
0.55 480 0.62907 3095.0115 3441 7.9885
0.55 490 0.63757 3111.8365 3462.5 8.0168
0.55 500 0.64607 3128.5615 3483.9 8.0447
0.55 520 0.66305 3162.4225 3527.1 8.0998
0.55 540 0.68001 3196.3945 3570.4 8.1538
0.55 560 0.69696 3230.772 3614.1 8.2068
0.55 580 0.71389 3265.2605 3657.9 8.2589
0.55 600 0.73082 3300.149 3702.1 8.31
0.55 620 0.74773 3335.2485 3746.5 8.3603
0.55 640 0.76463 3370.5535 3791.1 8.4097
0.55 660 0.78153 3406.2585 3836.1 8.4584
0.55 680 0.79842 3442.169 3881.3 8.5063
0.55 700 0.8153 3478.285 3926.7 8.5535
0.55 720 0.83217 3514.8065 3972.5 8.6
0.55 740 0.84904 3551.528 4018.5 8.6459
0.55 760 0.8659 3588.555 4064.8 8.6912
0.55 780 0.88276 3625.782 4111.3 8.7358
0.55 800 0.89961 3663.4145 4158.2 8.7798
0.55 820 0.91646 3701.247 4205.3 8.8233
0.55 840 0.9333 3739.285 4252.6 8.8663
0.55 860 0.95015 3777.7175 4300.3 8.9087
0.55 880 0.96698 3816.361 4348.2 8.9506
0.55 900 0.98382 3855.299 4396.4 8.992
0.55 920 1.0007 3894.415 4444.8 9.033
0.55 940 1.0175 3933.875 4493.5 9.0735
0.55 960 1.0343 3973.635 4542.5 9.1135
0.55 980 1.0511 4013.695 4591.8 9.1531
0.55 1000 1.068 4053.9 4641.3 9.1923
0.55 1100 1.152 4258.9 4892.5 9.3822
0.55 1200 1.2361 4469.845 5149.7 9.563
0.55 1300 1.3201 4686.545 5412.6 9.7356
0.55 1400 1.4041 4908.345 5680.6 9.9008
0.55 1500 1.4881 5134.945 5953.4 10.059
0.55 1600 1.5721 5366.045 6230.7 10.211
0.55 1800 1.74 5839.9 6796.9 10.498
0.55 2000 1.9079 6327.555 7376.9 10.765
0.6 0 0.0009999 -0.02994 0.57 -0.00011
0.6 5 0.00099979 21.020126 21.62 0.07624
0.6 10 0.00100006 42.009964 42.61 0.15103
0.6 15 0.00100067 62.949598 63.55 0.22437
0.6 20 0.00100157 83.879058 84.48 0.29636
0.6 25 0.00100273 104.778362 105.38 0.36707
0.6 30 0.00100415 125.67751 126.28 0.43657
0.6 35 0.00100578 146.566532 147.17 0.50492
0.6 40 0.00100762 167.455428 168.06 0.57217
0.6 45 0.00100966 188.344204 188.95 0.63836
0.6 50 0.00101189 209.242866 209.85 0.70354
0.6 55 0.00101429 230.141426 230.75 0.76773
0.6 60 0.00101687 251.059878 251.67 0.83098
0.6 65 0.00101961 271.978234 272.59 0.89333
0.6 70 0.00102251 292.916494 293.53 0.95479
0.6 75 0.00102557 313.864658 314.48 1.0154
0.6 80 0.00102879 334.832726 335.45 1.0752
0.6 85 0.00103217 355.820698 356.44 1.1342
0.6 90 0.00103569 376.828586 377.45 1.1925
0.6 95 0.00103937 397.856378 398.48 1.25
0.6 100 0.00104321 418.914074 419.54 1.3068
0.6 105 0.00104719 440.001686 440.63 1.363
0.6 110 0.00105134 461.119196 461.75 1.4184
0.6 115 0.00105564 482.266616 482.9 1.4733
0.6 120 0.0010601 503.45394 504.09 1.5275
0.6 125 0.00106472 524.691168 525.33 1.5812
0.6 130 0.00106951 545.968294 546.61 1.6343
0.6 135 0.00107447 567.285318 567.93 1.6869
0.6 140 0.00107961 588.672234 589.32 1.739
0.6 145 0.00108492 610.109048 610.76 1.7905
0.6 150 0.00109042 631.605748 632.26 1.8417
0.6 155 0.00109611 653.162334 653.82 1.8923
0.6 158.826 0.0011006 669.71964 670.38 1.9308
0.6 158.826 0.31558 2566.752 2756.1 6.7592
0.6 160 0.31668 2568.992 2759 6.7659
0.6 165 0.32129 2578.326 2771.1 6.7937
0.6 170 0.32583 2587.502 2783 6.8206
0.6 175 0.33032 2596.408 2794.6 6.8466
0.6 180 0.33475 2605.15 2806 6.872
0.6 185 0.33915 2613.81 2817.3 6.8968
0.6 190 0.3435 2622.4 2828.5 6.9211
0.6 195 0.34783 2630.902 2839.6 6.9449
0.6 200 0.35212 2639.328 2850.6 6.9683
0.6 210 0.36063 2656.022 2872.4 7.0139
0.6 220 0.36905 2672.47 2893.9 7.058
0.6 230 0.3774 2688.86 2915.3 7.1008
0.6 240 0.38568 2705.092 2936.5 7.1426
0.6 250 0.3939 2721.26 2957.6 7.1832
0.6 260 0.40208 2737.252 2978.5 7.223
0.6 270 0.41021 2753.374 2999.5 7.2619
0.6 280 0.41831 2769.314 3020.3 7.3
0.6 290 0.42638 2785.372 3041.2 7.3373
0.6 300 0.43442 2801.348 3062 7.374
0.6 310 0.44243 2817.342 3082.8 7.41
0.6 320 0.45042 2833.348 3103.6 7.4453
0.6 330 0.45839 2849.366 3124.4 7.4801
0.6 340 0.46634 2865.496 3145.3 7.5144
0.6 350 0.47427 2881.538 3166.1 7.5481
0.6 360 0.48219 2897.686 3187 7.5813
0.6 370 0.4901 2913.84 3207.9 7.6141
0.6 380 0.49799 2930.006 3228.8 7.6464
0.6 390 0.50587 2946.278 3249.8 7.6782
0.6 400 0.51374 2962.556 3270.8 7.7097
0.6 410 0.5216 2978.84 3291.8 7.7407
0.6 420 0.52945 2995.23 3312.9 7.7713
0.6 430 0.53729 3011.626 3334 7.8016
0.6 440 0.54513 3028.122 3355.2 7.8315
0.6 450 0.55296 3044.724 3376.5 7.8611
0.6 460 0.56078 3061.232 3397.7 7.8903
0.6 470 0.56859 3077.946 3419.1 7.9192
0.6 480 0.5764 3094.66 3440.5 7.9478
0.6 490 0.5842 3111.38 3461.9 7.9761
0.6 500 0.592 3128.2 3483.4 8.0041
0.6 520 0.60758 3162.052 3526.6 8.0592
0.6 540 0.62315 3196.11 3570 8.1132
0.6 560 0.6387 3230.38 3613.6 8.1663
0.6 580 0.65424 3264.956 3657.5 8.2183
0.6 600 0.66976 3299.844 3701.7 8.2695
0.6 620 0.68528 3334.932 3746.1 8.3198
0.6 640 0.70078 3370.332 3790.8 8.3693
0.6 660 0.71628 3405.932 3835.7 8.418
0.6 680 0.73176 3441.844 3880.9 8.4659
0.6 700 0.74725 3478.05 3926.4 8.5131
0.6 720 0.76272 3514.568 3972.2 8.5597
0.6 740 0.77819 3551.286 4018.2 8.6056
0.6 760 0.79365 3588.31 4064.5 8.6508
0.6 780 0.80911 3625.634 4111.1 8.6954
0.6 800 0.82457 3663.158 4157.9 8.7395
0.6 820 0.84002 3700.988 4205 8.783
0.6 840 0.85547 3739.118 4252.4 8.826
0.6 860 0.87091 3777.554 4300.1 8.8684
0.6 880 0.88635 3816.19 4348 8.9103
0.6 900 0.90178 3855.132 4396.2 8.9518
0.6 920 0.91722 3894.368 4444.7 8.9927
0.6 940 0.93265 3933.81 4493.4 9.0332
0.6 960 0.94808 3973.552 4542.4 9.0733
0.6 980 0.96351 4013.494 4591.6 9.1129
0.6 1000 0.97893 4053.742 4641.1 9.1521
0.6 1100 1.056 4258.8 4892.4 9.342
0.6 1200 1.1331 4469.74 5149.6 9.5228
0.6 1300 1.2101 4686.44 5412.5 9.6954
0.6 1400 1.2871 4908.24 5680.5 9.8606
0.6 1500 1.3641 5134.94 5953.4 10.019
0.6 1600 1.4411 5365.94 6230.6 10.171
0.6 1800 1.5951 5839.84 6796.9 10.458
0.6 2000 1.749 6327.4 7376.8 10.725
0.65 0 0.00099988 -0.029922 0.62 -0.00011
0.65 5 0.00099976 21.020156 21.67 0.07624
0.65 10 0.00100004 41.999974 42.65 0.15103
0.65 15 0.00100064 62.949584 63.6 0.22437
0.65 20 0.00100154 83.868999 84.52 0.29635
0.65 25 0.00100271 104.7782385 105.43 0.36706
0.65 30 0.00100412 125.667322 126.32 0.43656
